,AZ-10_S135,AZ-11_S136,AZ-12_S137,AZ-13_S138,AZ-14_S139,Az-15_S140,AZ-16_S141,AZ-17_S142,AZ-18_S143,AZ-19_S144,AZ-2_S145,AZ-20_S146,AZ-21_S147,AZ-22_S148,AZ-23_S149,AZ-24_S150,AZ-25_S151,AZ-3_S152,AZ-4_S153,AZ-5_S154,AZ-6_S155,AZ-7_S156,AZ-9_S157,ML-8_S158,AZ-10-RS_S292,AZ-11-RS_S293,AZ-12-RS_S294,AZ-13-RS_S295,AZ-14-RS_S296,AZ-15-RS_S297,AZ-16-RS_S298,AZ-17-RS_S299,AZ-18-RS_S300,AZ-19-RS_S301,AZ-2-RS_S302,AZ-23-RS_S303,AZ-24-RS_S304,AZ-25-RS_S305,AZ-6-RS_S306,AZ-7-RS_S307,AZ-8-RS_S308,AZ-9-RS_S309,AZ-10-SAL_S310,AZ-11-SAL_S311,AZ-12-SAL_S312,AZ-13-SAL_S313,AZ-14-SAL_S314,AZ-15-SAL_S315,AZ-16-SAL_S316,AZ-17-SAL_S317,AZ-18-SAL_S318,AZ-19-SAL_S319,AZ-2-SAL_S320,AZ-20-SAL_S321,AZ-21-SAL_S322,AZ-22-SAL_S323,AZ-23-SAL_S324,AZ-24-SAL_S325,AZ-25-SAL_S326,AZ-3-SAL_S327,AZ-4-SAL_S328,AZ-5-SAL_S329,AZ-6-SAL_S330,AZ-7-SAL_S331,AZ-8-SAL_S332,AZ-9-SAL_S333,Species
382,0,0,0,0,0,0,0,0.00071871092009372,0,0,0,0,0,0,0,0.000896116101676393,0,0.00166982354700429,0,0,0.001118338468561,0,0.00334599700254435,0.00293477710873855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287669102783393,0.00201427842937277,0.000842896972054723,0.00322859613721534,0.00663662180516113,0.00428794650968422,0.00230217720186805,0,0,0,0.00413564929693962,0.00242556038808966,0.00117273393598827,0.00829140162663375,0.00305643488702107,0,0.000195656427313637,0.0083035405374236,0.000474833808167142,0.000506713959969597,0.00267207679746648,0.00134446645909992,0.0129095514339407,0.00424346903593688,Pseudopropionibacterium propionicum
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553679382947676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rikenellaceae RC9 gut group NA
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211541036283304,0.0313250257231051,0.0165165165165165,0.00729679280502291,0.0142011286890554,0.010363098020882,0.00429435063581405,0.00352480923422551,0.00733984799131379,0.0100359621978757,0.0171040050993307,0.00283435336610816,0.00238899895117119,0.00766773162939297,0.0384415198155997,0.00384528387242705,0.012131824151085,0.00426165537071267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romboutsia ilealis
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535546927299505,0.0203117259250791,0.00436150436150436,0,0.0138773244518457,0.00525946704067321,0.00225140712945591,0.000387341674090715,0,0.0017005380390845,0.00740111193739155,0,0.00151497494464515,0,0.0127146999776935,0.00104048857724497,0.00734788318429116,0.0189463955637708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roseburia inulinivorans
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008649082875887,0.0411950764071491,0.0238095238095238,0,0.00217411416412249,0,0.00283510527412966,0,0,0.00638398706475983,0.00371826197811537,0.00436440252834353,0.00265120615312901,0.00319488817891374,0.00226782660420849,0.00705722687174847,0.00175098492902258,0.00777880468268638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roseburia NA
393,0,0.00192097408162662,0,0.006863846249844,0.0215703971119134,0,0.00236809195646968,0,0.000404203718674212,0.00223471253470576,0.000583381948495708,0.00287063368567903,0.0119871938053756,0.00162292379865602,0.00710361067503925,0.00113653749480908,0.0111520974521747,0.00251719669026019,0.0024324593759346,0.00143901910150013,0.000958575830195139,0.00534947180720287,0.0216444181102088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257521672616012,0.00376061725993646,0.00288267512251369,0,0.0315418438169992,0.0055581135302243,0.0171612441902038,0.0032346598706136,0,0.00279156327543424,0.00460020073603212,0.00776936232592231,0.00449381309535112,0.00513044427464251,0,0.0071218939542164,0.00530503978779841,0.0136119025007914,0.00101342791993919,0,0.00721766204358902,0.00988642862979002,0.0155151836626442,Rothia aeria
394,0.000318314668518679,0.00539350415225936,0.00316691505216095,0.0197595573859146,0.0230821299638989,0.00424116988430089,0.017454700263417,0.00983196538688209,0.0123057576574149,0.0161508769553735,0,0.0180286526801524,0.0126014444196262,0.00114111829593001,0.00259026687598116,0.00469914541122986,0.0589688599124989,0.00471039776692254,0.0106071179344033,0.00216838494746595,0.00760013693940431,0.0110771890957231,0.0408490467393956,0.000227698223953853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816358264655575,0.00563488016318205,0.00282046294495234,0.00807149034303834,0.00209902457093468,0,0.0037821482602118,0.0316410439756882,0.0246030190158792,0,0,0.00706758113081298,0,0.00310136396721415,0,0.00630018529956763,0.00907845822735277,0.00374812593703148,0.0207344096232985,0,0.0107872729971795,0.00360883102179451,0,0,Rothia dentocariosa
395,0,0,0.00118759314456036,0.000249594409085237,0.000383574007220217,0.000322328911206867,0.00236809195646968,0.000301858586439362,0.00280697026857092,0.000474029931604253,0.000277800927855099,0,0.000614250614250614,0,0.000470957613814757,0.000240421393132691,0.00226473363644162,0,0.00213338650184428,0.000295688856472629,0,0.000702455893875125,0.000906207521522429,0.000404796842584628,0,0.000419191341793377,0,0,0.00046257748172819,0,0,0.000232405004454429,0,0,0,0,0,0,0.000185887426574467,0,0,0.000179708359005956,0.00750272119421552,0.0304181540030597,0.031316864423264,0.0483712885557798,0.0108964069638227,0.0194411134125513,0.0617970137472867,0.0260100107257776,0.0987061360517546,0.0114025085518814,0.0227460711331679,0.00230010036801606,0.0251649157097483,0.0179436058103105,0.0988429210784849,0.037183446571958,0.0737624730972412,0.0239303425210472,0.071383349161127,0.0121611350392703,0.0073729526448612,0.0230682139824512,0.0046572432388267,0.0701498475003315,Rothia mucilaginosa
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169200868869327,0,0,0,0,0,0,0,0.000446042764350032,0,0.00398816093107254,0.00151497494464515,0,0.00602275262101271,0.0443790997511875,0.00640985554374336,0.0156859724789484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruminococcus bicirculans
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658158158158158,0,0.021463595152188,0,0.0111736501980404,0,0,0.0014496389841376,0,0,0.021442722293439,0.0370943332772827,0.0016729868391702,0.0360551911332278,0,0.00089854179502978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruminococcus bromii
404,0.00199670110252626,0.00187664391051216,0.003725782414307,0.000582386954532219,0.0092057761732852,0.00378312353679639,0.00401777399356092,0.00133680231137432,0.00186382825833109,0.00250558678133676,0.0256688057338112,0.000912163974888662,0.00809693991512173,0.00737923164701407,0.00443485086342229,0.00113653749480908,0.00082353950416059,0.000847373143255907,0.00163493171169375,0.00402136844802776,0.00127810110692685,0.00224245535352444,0.00362483008608971,0.00209988362090776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguinis
411,0.00289376971380618,0.011171203120844,0.000838301043219076,0.0182619909314031,0.000406137184115523,0.00278220744410138,0.0161775270734109,0.0202388995098392,0.0081065301356328,0.0046387214735559,0.00566713892824402,0.00735096850351451,0.000502568684386866,0.00595917332319006,0.00506279434850863,0.00120210696566345,0.000428926825083641,0.0067291396670322,0.000976971388695045,0.0020698219953084,0.00152915668150177,0.00032421041255775,0.00630859851521383,0.00194808480493852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517026900948531,0,0,0.00184491207840876,0,0.000399723827173953,0,0.00165355738291026,0,0.00296465222348917,0.00423904052936311,0,0.000293183483997068,0.00164562169688914,0.00392970199759852,0,0,0,0,0.00481378261971117,0,0.00382111519954713,0,0,Selenomonas NA
412,0.00306739589663455,0.00966397730295239,0,0,0.00166967509025271,0,0.000718409919378442,0.0213744627635872,0,0.00992076928286043,0,0,0,0.00154684924559402,0,0,0,0.00164490080749676,0.00245239756754062,0,0.00223667693712199,0.000918596168913625,0.000941061656965599,0.00511056013763093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Selenomonas noxia
413,0.0113435772781202,0.00362029730768094,0.00281762295081967,0.00619826115895004,0.000406137184115523,0.000831269297322974,0.000292685522709736,0.0247955267432333,0.0010329650588341,0.00507889212433128,0.0036391921549018,0.00531201373611633,0,0.00742994801572207,0,0.000677551198828492,0,0.0153524075366364,0.00506430066792942,0.00236551085178103,0.00807942485450188,0.004755086050847,0.00108047819873828,0.000758994079846177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268232001243975,0.00084140744518103,0,0,0,0,0,0.00348587772613514,0,0.00125427594070696,0.00124069478908189,0.000627300100368016,0,0,0,0,0,0.00103794256717795,0,0,0.000395863229254293,0,0,0,Selenomonas sputigena
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536250536250536,0.00615136602749024,0,0.00638927847904005,0,0.0128210094124027,0.0063843648208469,0,0,0.000476572689876593,0.00332129122479897,0,0,0.0008369147251753,0,0.000847196549599507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sellimonas NA
424,0.00434065457070926,0.00258592664834353,0.0030970566318927,0.0041183077499064,0.00232400722021661,0.000491975706578903,0.00167628981188303,0.00546220299271227,0.000628761340159885,0.00470644003521365,0.0028057893713365,0.000831678918280839,0.00120988757352394,0.00334728033472803,0,0.000546412257119752,0,0.00687867610407736,0.000717774897816768,0.000887066569417887,0.00253337897980144,0.00143192932213006,0.000662228573420236,0.000733694277184638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sputigena
426,0.00112857018838441,0.00203918787126518,0,0,9.02527075812274e-05,0,0,0.00439851083097357,0.00134734572891404,0.000135437123315501,0,0.00354134249074422,5.5840964931874e-05,0.00172435653607202,0,0,0.000583340482113751,0.00356395174957631,0.00147542617884558,0.000236551085178103,0.00132374757503138,0.0015129819252695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272119421551858,0.000815910249872514,0,0,0,0.000181692648715433,0,0.000715051841258491,0,0,0,0.00146370023419204,0,0.00110762998829077,0,0.000494132180358246,0.00015652514185091,0.00201822165840157,0,0.00240689130985559,0.000544311940224652,0.00205208038494198,0,0,Stomatobaculum NA
427,0,0,0.000349292101341282,0,0.00239169675090253,0.00234112577613409,0,0,0,0,0,0.000778022213875624,0,0.00304298212248003,0.000196232339089482,0.00166109326164405,0,0.00438640215332469,0.0620077758947263,0.0193971889846045,0,0,0.00163814436582901,0.000758994079846177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162095571548985,0,0.00246944067168786,0.00279806679021767,0,0,0,0,0,0.0111659417865507,0,0.00139244912813697,0.000327475166466543,0.000988264360716492,0,0,0.0227920227920228,0.00823410184950595,0,0,0.00514747936922951,0.00477390266542899,Streptobacillus NA
431,0.0432907949185404,0.0169932322605432,0.00312034277198212,0.0363575855900828,0.0210063176895307,0.0110270416991823,0.0136497884681904,0.0104069341229571,0.0135183688134375,0.0080585088372723,0.0207517293107759,0.00700219992488061,0.000893455438909984,0.0212248003042982,0.0239795918367347,0.0033003300330033,0.0128506476795059,0.00675406240653973,0.0127604426278537,0.00453389579924698,0.00572863174711857,0.0292870072677167,0.00724966017217943,0.0420482720234782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171435235577671,0.00249872514023457,0.00126434545808209,0.0123955030268089,0.00296332880602544,0.00247102002252989,0.00450568966651319,0.00692706471219163,0,0,0.0163358147229115,0.0114586818333891,0,0,0.00955135902194084,0,0,0.00161457732672125,0.00585628363406141,0,0.00113810678410609,0.00261817152561562,0.00612795163003513,0.00172390929584936,Streptococcus cristatus
434,0.0154237925745869,0.00712238082572332,0.01963021609538,0,0.00300090252707581,0.00183218539001798,0.00287363967751377,0.0173353073926605,0.0246115153148298,0.00545134421344891,0,0.00413156623920159,0.00482093663911846,0.00205401293267402,0.00824175824175824,0.00522370117806483,0.0283091704555203,0.00959525471039777,0.00675904695444123,0.0109207750990558,0.0112518543877667,0.0169940291249021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185429948686052,0.00810810810810811,0.0132269986383972,0.00115307004900548,0.00222249660451908,0.000654093535375559,0.000953759126488193,0.00808902395423668,0.0113213095471476,0,0,0.00920040147206424,0.00571707793794283,0.000253172568752176,0.00365680602554306,0.00407659048795553,0.0120915672079828,0.00611232845115904,0.00300728078505856,0,0.0173190162798753,0.0012029436739315,0.000735354195604216,0,Streptococcus gordonii
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971443141254462,0.00155611748687026,0.00380513116171807,0.00262378071366835,0.0136996257131436,0.00457146615799513,0.0106810868787987,0,0,0,0,0.00293183483997068,0.00443051995316307,0.00873267110577448,0.00358245830759728,0.00923498336920368,0.0156268019836236,0.00284900284900285,0.00304028375981758,0,0.000849136711010473,0.00179753247814364,0.0253282058082482,Streptococcus infantis
436,0.0153080417860347,0.0049797558885244,0.00151359910581222,0.00145596738633055,0.00530234657039711,0,0.00212862198334353,0,0.00318871822509656,0.00247172750050789,0.00255576853626691,0.00152921607554864,0.00180552453279726,0.00370229491568404,0.00200156985871272,0.00102725504338513,0.00199022046838809,0.00171966902601934,0.00129598245439139,0.020540519229632,0.00607098025790254,0.007348769351309,0.00278833083545363,0.00447806507109245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711397916342715,0.00186129525752167,0.000356610257407768,0.000634188526953012,0.000864304235090752,0,0.00138130632112083,0.000893814801573114,0.0015193099392276,0,0.00289495450785773,0.00108732017397123,0.000244319569997557,0.00031646571094022,0.000491212749699814,0.00210006176652254,0.00117393856388182,0.000980279091223619,0.00316555872111428,0.00164682036990119,0.00272155970112326,0.00205208038494198,0.00253288667374786,0.000795650444238165,Streptococcus intermedius
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373192349556834,0.0498980112187659,0.00324191143097971,0.00674545978668204,0.0578775157426843,0.0916821105418075,0.00305860685391041,0.01894887379335,0.0368555185257793,0.0649942987457241,0.00206782464846981,0.00476748076279692,0,0.0241463337447388,0.0206855146818033,0.0454601605929586,0.0266484054001174,0,0.0799303577081355,0,0.00390914938888614,0.0114633455986414,0.0400359506495629,0.00106086725898422,Streptococcus mitis
438,0.014526723963307,0,0.177417101341282,0,0,0,0.000425724396668707,0,0.0314829785322914,0,0,0.0518323764554381,0,0,0.00200156985871272,0,0.00109805267221412,0.00291596052238062,0.000996909580301067,0.000906779159849396,0.00392559625698962,0.00351227946937562,0,0,8.03320390949257e-05,0,0.00361075361075361,0,0,0,0,0,0.000477741585233442,0,0,0,0,0.000235412813183118,0,0,0,0,0.0351422795832685,0,0.152467094598976,0,0,0,0.00371637176872986,0,0.00661634973534601,0,0,0.121779859484778,0,0,0.000272895972055452,0,0.00316963412248092,0.000922615615269288,0,0,0.00217724776089861,0.000283045570336824,0,0,Streptococcus mutans
439,0.112625517261336,0.1327393090404,0.107302533532042,0.0695952410666001,0.121141696750903,0.123943948698809,0.0990607455498497,0.0831404792364415,0.04686517560406,0.0619624839168416,0.0281967941772926,0.0560175993990449,0.120318665773211,0.0825408900722708,0.0548273155416013,0.20870762572946,0.336398730376598,0.130420695842887,0.17940384807098,0.0979715744445978,0.114686751112633,0.197498176316429,0.180788400543725,0.108434954207357,0.00109787120096398,0.00834571853206814,0.00243100243100243,0.000381808925844222,0,0.00148044257441172,0,0.00673974512917845,0.000781758957654723,0,0.000247884131874358,0.00067723487508779,0,0.00161425929039852,0.0005576622797234,0.000180954535173038,0.00131323869676693,0.000667488190593551,0.291828642512828,0.291203467618562,0.432503404007003,0.324589218795042,0.396530435856279,0.113594243976889,0.363448003683484,0.211476582052199,0.360615565575377,0.645381984036488,0.0590363937138131,0.288725326196052,0.428585389689714,0.196335327067312,0.319779500054579,0.231871525633107,0.404421835257288,0.416330296390266,0.187401076289965,0.185457309348873,0.30659607105745,0.147183696575149,0.153934144946483,0.169672457233789,Streptococcus NA
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370061985382552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785313615502295,0.00401997017441484,0.00247910060536178,0.021669341894061,0,0.00282838913372361,0,0,0,0,0,0,0,0.0028926973037878,0,0.00618274310311094,0,0.00110794555239,0,0,0,0,0.000464129425805596,Streptococcus oralis
441,0,0,0.000489008941877794,0,0,0,0.000824841018545619,0,0.0142594089643402,0,0,0,0,0,0,0,0.000343141460066913,0,0,0,0,0,0,0,0.000214218770919802,0.00323920582294882,0.00182325182325182,0,0.0024516606531594,0,0,0.00515164426540651,0.0037785016286645,0,0,0.000752483194541989,0.000262207201957814,0.00380023541281318,0.00144992192728084,0.000497624971725854,0,0.0042103101252824,0.0087466956927383,0.0236868944416114,0.0369577903131686,0.0250792735658691,0.00706877392270651,0,0.0300598566072486,0.0148820164461923,0.0490099980396001,0,0.00144747725392887,0.00146370023419204,0.0017102369899829,0.00139244912813697,0.00583997380198668,0.00679431747992588,0.0592056349051066,0.0175296966901165,0.01440329218107,0.00481378261971117,0.00851105942896729,0.0104726861024625,0,0.0173717013658666,Streptococcus parasanguinis
444,0.000405127759932865,0,0.000652011922503726,0.0004575897499896,0,0.00023750551352085,0.00478939946252295,0.000344981241644986,0.00244767807419384,0,0.000750062505208767,0,0,0.000329656396602003,0,0,0.00106373852620743,0,0.00129598245439139,0.000177413313883577,0,0.000270175343798125,0.000209124812659022,0,0.00222251974829294,0.0398231774703708,0.0263120263120263,0.00123027320549805,0.00735498195947821,0.0149213027894655,0.000625390869293308,0.0197156912112174,0.0123778501628664,0.00114298458364696,0.00867594461560254,0.00619544496839571,0.00218506001631511,0.013452160753321,0.00914566138746375,0.00425243157656639,0.00812957288474767,0.0113729718628055,0.013333851656041,0.0161397246302907,0.0181222848991766,0.000864802536754108,0,0,0,0.0293171254915981,0.0474416781023329,0,0,0.00623118099698896,0.00293183483997068,0.00756353049147125,0.00322017247025434,0,0.0525924476619057,0.00720793449429132,0.0648939537828427,0.0442107930073474,0.00321638873769113,0.0573167279932069,0,0.0249303805861292,Streptococcus salivarius
445,0.00639523106751165,0.00933888938144635,0.0275707898658718,0.00187195806813927,0.0601759927797834,0.0191022291588912,0.0215789053561451,0.00697149592490908,0.00875774723794125,0.0106318141802668,0.229296885851599,0.0146482803026238,0.0631189040279949,0.0385190820337264,0.0326138147566719,0.00808690140537232,0.0298704640988247,0.00493470242249028,0.0071976871697737,0.0257052179226872,0.00534063676823006,0.0110231540269635,0.0218186887874246,0.00966452461670799,0,0.000571624556990968,0,0,0.000277546489036914,0,0,0.000387341674090715,0,0,0,0,0,0,0,0,0,0,0.0119343803452029,0.00989291177970423,0.029079945535888,0.00680311328913231,0.0507470058031856,0.0248555543442712,0.0374926001447083,0.0634608509116911,0.100274455989022,0.011060433295325,0.251550868486352,0.0225409836065574,0.0302467627656975,0.00825975505553973,0.0334024669795874,0.0117356392835083,0.0223048327137546,0.0114173682389574,0.0424184868629313,0.0241955915885483,0.014152110445841,0.00757146900651005,0.0803170193643272,0.0282455907704548,Streptococcus sanguinis
447,0,0,0,0,0,5.08940386116106e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135284478487863,0.0278492778492778,0,0.040105467665834,0.0107137291569269,0.00813008130081301,0,0.0238436482084691,0.0266510551699144,0.00878218067212012,0.0106350958161934,0.057481645495863,0.0731461240961829,0.0163580935385531,0.0442207645329111,0.0162591457694953,0.0209745327582666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Subdoligranulum NA
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700700700700701,0,0.00647608474419465,0,0.00542005420054201,0,0,0.00510161411725349,0,0.0112119995986756,0.000553548537466496,0,0.0128262324336382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sutterella NA
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503029610152052,0,0,0.00231288740864095,0.00981767180925666,0.00116739628934751,0,0,0.00055755345543754,0.00584298310846701,0,0,0,0.00163580935385531,0.00513458493553495,0,0.00652084616964469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sutterella wadsworthensis
451,0.000954944005556038,0.00880692732807282,0.00146702682563338,0.0136444943633263,0.00381317689530686,0.0102805957995453,0.0045765372641886,0.0102775661573402,0.00112278810742837,0.0103270806528069,0.00716726393866155,0.00778022213875624,0.00208472935745663,0.00309369849118803,0.00588697017268446,0.00260092234389002,6.86282920133825e-05,0.00436147941381717,0.00175456086132988,0.00494786019830866,0.00456464681045304,0.00208035014724556,0.00202153985570388,0.00569245559884633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431503654175089,0.00288118306986231,0,0.00461228019602191,0.00101864427707124,0.00236200443330063,0.000657764914819444,0.002726135144798,0,0.00285062713797035,0.0117866004962779,0.00342924054867849,0,0.010031963036805,0.00125532147145508,0,0,0.00242186599008188,0,0.000886749429946795,0.00128655549507645,0.00106142088876309,0.0107851948688618,0.00218803872165495,Tannerella NA
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786500786500786,0,0.00420945508372652,0,0.0176777152386908,0,0.00165038002171553,0.0041258955702378,0.000956124508658239,0.00243302899568576,0.00032047546905955,0.00712964519926013,0.00293702133987657,0.0204252431576566,0,0.00218217293078661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terrisporobacter NA
453,0.000289376971380618,0.00128557496231935,0.00502980625931446,0.0013727692499688,0.000857400722021661,0.0140297899772673,0.0250113083042865,0.0115424973767051,0.0022006646905596,0.0151689578113361,0.000361141206211629,0.000831678918280839,0.000893455438909984,0.0146823887409661,0.0021978021978022,0.00168294975192884,0.00147550827828772,0.003738410926129,0.000119629149636128,0.0147647302331999,0.00744037430103846,0.000567368221976062,0.00170785263671535,0.0150533825836158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225470377857254,0.000382457929627741,0,0,0,0,0,0.00143010368251698,0,0,0,0,0,0.00212032026329947,0.000491212749699814,0.00271772699197035,0,0.000461307807634644,0,0.0133012414492019,0,0.0139399943390886,0.00408530108669009,0.000861954647924678,TM7x NA
457,0,0.000221650855572303,0,0.00536627979533258,0.000157942238267148,0.000508940386116106,0,0.00094869841452371,0,0.00084648202072188,0,0.000643880452862585,0,0.000152149106124002,0.000117739403453689,0.000437129805695801,0,0.00089721862227096,0,0,0.000547757617254365,0.000513333153216438,0,0.00285887770075393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560938296787353,0,0.00541942923032574,0,0.00127184854100803,0,0.00129603146228102,0,0.00250855188141391,0.000206782464846981,0.000961860153897625,0,0.000126586284376088,0,0,0,0.000807288663360627,0,0,0.000346380325597506,0.00176903481460515,0.0047389492605605,0,Treponema NA
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838382683586754,0.000464750464750465,0.00534532496181911,0.00319178462392451,0.00144148355929562,0.00975609756097561,0.00797923848626874,0,0.00512949179002537,0.00279754948829633,0.000727400421390589,0,0.0122750966874054,0.00550226782660421,0.00192264193621353,0.00143830904883997,0.00972992400903676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turicibacter NA
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163865706337411,0.00572000572000572,0,0,0,0.051865749426725,0,0.00152008686210641,0.0290764127010677,0.00368284995927618,0,0.0076040088567766,0.00178241129981503,0.00412670086995316,0.0058584030762271,0,0.00690593551037174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UCG-002 NA
469,0.0138900946262696,0.00090138014599403,0.00603111028315946,0,0.000699458483754513,0,0.000585371045419472,0.020828242464316,0.00761250336836432,0,0.000444481484568158,0.00563395396254762,0.000260591169682079,0.00560415874223406,0.00553375196232339,0,0.000308827314060221,0.0580450603130296,0.0482703618781776,0.0020698219953084,0.000844459659933813,0.000702455893875125,0.000662228573420236,0,0,0.00163865706337411,0,0,0.000693866222592284,0.000896057347670251,0,0,0,0,0,0,0,0.000369934420716328,0,0,0,0.00148901211747792,0.0029544394339916,0.00170831208567058,0.000842896972054723,0.00196021908330931,0,0,0.000855094389265277,0.00236860922416875,0,0,0,0.00221646035463366,0,0.00110762998829077,0,0,0.00403052240266093,0.00467074155230077,0,0.0296427666582214,0,0.0319133880554769,0,0.00112717146267073,Veillonella atypica
470,0.00185201261683595,0.000827496527469929,0.00419150521609538,0,0.00313628158844765,0,0.00574727935502754,0.00106369216173871,0.00300907212790802,0,0.00200016668055671,0.000670708805065193,0.00137741046831956,0.00481805502726005,0.00231554160125589,0,0.00205884876040148,0.00535838899411823,0.000638022131392683,0.0025232115752331,0.0010498687664042,0.00824034798584281,0.00247464361646509,0,0.00131208997188379,0.00293433939255364,0,0,0.00148024794153021,0.00155836060464391,0,0,0,0,0,0.000351158824119595,0,0.000571716832016143,0,0.000610721556209003,0.000531548996310425,0.00341445882111316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Veillonella dispar
